# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          theta(t)                 thetadot(t)       
1.477323686158329e+01 -4.683934037842711e-02 -1.687557861968912e-01
1.486442968171652e+01 -6.187468786074512e-02 -1.607887205555022e-01
1.495562250184975e+01 -7.612909055618296e-02 -1.516440852273175e-01
1.504681532198298e+01 -8.949955766371728e-02 -1.414195429878266e-01
1.513800814211621e+01 -1.018923360053018e-01 -1.302198460848877e-01
1.522920096224944e+01 -1.132235067959376e-01 -1.181557416624925e-01
1.532039378238267e+01 -1.234194818287156e-01 -1.053428630501708e-01
1.541158660251590e+01 -1.324173984951904e-01 -9.190062214162856e-02
1.550277942264913e+01 -1.401654143530289e-01 -7.795111590947461e-02
1.559397224278236e+01 -1.466229030335174e-01 -6.361805768482440e-02
1.568516506291559e+01 -1.517605541377293e-01 -4.902574135682485e-02
1.577635788304882e+01 -1.555603804048528e-01 -3.429804428938302e-02
1.586755070318205e+01 -1.580156358668409e-01 -1.955747265734166e-02
1.595874352331528e+01 -1.591306489596004e-01 -4.924251185713684e-03
1.604993634344851e+01 -1.589205746804503e-01 9.484541990857858e-03
1.614112916358174e+01 -1.574110699077453e-01 2.355579540953513e-02
1.623232198371497e+01 -1.546378959760338e-01 3.718113965578938e-02
1.632351480384820e+01 -1.506464525716597e-01 5.025767823555068e-02
1.641470762398143e+01 -1.454912470170932e-01 6.268867361243086e-02
1.650590044411466e+01 -1.392353030778593e-01 7.438418726375792e-02
1.659709326424789e+01 -1.319495135747454e-01 8.526167161827186e-02
1.668828608438112e+01 -1.237119413266936e-01 9.524651068974613e-02
1.677947890451435e+01 -1.146070732862727e-01 1.042725052318673e-01
1.687067172464758e+01 -1.047250331493846e-01 1.122822974195963e-01
1.696186454478081e+01 -9.416075820407684e-02 1.192277295045841e-01
1.705305736491404e+01 -8.301314670260690e-02 1.250701306689559e-01
1.714425018504727e+01 -7.138418256345477e-02 1.297805264584128e-01
1.723544300518050e+01 -5.937804470018813e-02 1.333397657284562e-01
1.732663582531373e+01 -4.710020869621903e-02 1.357385609729969e-01
1.741782864544696e+01 -3.465654886536573e-02 1.369774391806512e-01
1.750902146558019e+01 -2.215244892957358e-02 1.370666019137950e-01
1.760021428571342e+01 -9.691929585995128e-03 1.360256950427676e-01
1.769140710584665e+01 2.623198886785616e-03 1.338834903938277e-01
1.778259992597988e+01 1.469415112267698e-02 1.306774833811765e-01
1.787379274611311e+01 2.642594085123539e-02 1.264534123903398e-01
1.796498556624634e+01 3.772810795498512e-02 1.212647071727531e-01
1.805617838637957e+01 4.851539230562582e-02 1.151718747266416e-01
1.814737120651280e+01 5.870834909977782e-02 1.082418320258092e-01
1.823856402664603e+01 6.823390129556565e-02 1.005471954884592e-01
1.832975684677927e+01 7.702582566394812e-02 9.216553725013846e-02
1.842094966691250e+01 8.502516988135637e-02 8.317861813919016e-02
1.851214248704573e+01 9.218059897384025e-02 7.367160679083261e-02
1.860333530717896e+01 9.844867025300272e-02 6.373229363410757e-02
1.869452812731219e+01 1.037940366416846e-01 5.345030761188613e-02
1.878572094744542e+01 1.081895789602282e-01 4.291634252013386e-02
1.887691376757865e+01 1.116164683263668e-01 3.222139885021465e-02
1.896810658771188e+01 1.140641603138307e-01 2.145604605286001e-02
1.905929940784511e+01 1.155303229226425e-01 1.070970927029095e-02
1.915049222797834e+01 1.160207007483533e-01 6.998384651281343e-05
1.924168504811157e+01 1.155489180118748e-01 -1.037801964734309e-02
1.933287786824480e+01 1.141362233416655e-01 -2.055229753368987e-02
1.942407068837803e+01 1.118111794017506e-01 -3.037454018241243e-02
1.951526350851126e+01 1.086093006473735e-01 -3.977068215716233e-02
1.960645632864449e+01 1.045726426778012e-01 -4.867141325982352e-02
1.969764914877772e+01 9.974934685268848e-02 -5.701264823846200e-02
1.978884196891095e+01 9.419314405042681e-02 -6.473595273992594e-02
1.988003478904418e+01 8.796282167598442e-02 -7.178892290602197e-02
1.997122760917741e+01 8.112165826965849e-02 -7.812551587597172e-02
2.006242042931064e+01 7.373683032088377e-02 -8.370632840707438e-02
2.015361324944387e+01 6.587879614344629e-02 -8.849882089209662e-02
2.024480606957710e+01 5.762066190834911e-02 -9.247748425812265e-02
2.033599888971033e+01 4.903753514483394e-02 -9.562394758853508e-02
2.042719170984356e+01 4.020587119487953e-02 -9.792702481682614e-02
2.051838452997679e+01 3.120281822865000e-02 -9.938269948593703e-02
2.060957735011002e+01 2.210556648623035e-02 -9.999404732727413e-02
2.070077017024325e+01 1.299070739539142e-02 -9.977109725837323e-02
2.079196299037648e+01 3.933608120040663e-03 -9.873063229016582e-02
2.088315581050971e+01 -4.992193083029017e-03 -9.689593273340533e-02
2.097434863064294e+01 -1.371556557921322e-02 -9.429646495815799e-02
2.106554145077617e+01 -2.216833435663439e-02 -9.096751975202726e-02
2.115673427090940e+01 -3.028579292691515e-02 -8.694980500878915e-02
2.124792709104263e+01 -3.800717719880657e-02 -8.228899803344339e-02
2.133911991117586e+01 -4.527609689899723e-02 -7.703526315510641e-02
2.143031273130909e+01 -5.204092164598473e-02 -7.124274058789762e-02
2.152150555144232e+01 -5.825511933001092e-02 -6.496901257361827e-02
2.161269837157555e+01 -6.387754500101324e-02 -5.827455278892477e-02
2.170389119170878e+01 -6.887267900488563e-02 -5.122216482157882e-02
2.179508401184201e+01 -7.321081362551921e-02 -4.387641523858143e-02
2.188627683197524e+01 -7.686818797786418e-02 -3.630306641052605e-02
2.197746965210847e+01 -7.982707134991621e-02 -2.856851384973798e-02
2.206866247224170e+01 -8.207579560595855e-02 -2.073923239245353e-02
2.215985529237493e+01 -8.360873763888596e-02 -1.288123513264698e-02
2.225104811250816e+01 -8.442625319742196e-02 -5.059548618262525e-03
2.234224093264139e+01 -8.453456371764097e-02 2.662292534552641e-03
2.243343375277462e+01 -8.394559806171924e-02 1.022272875710565e-02
2.252462657290785e+01 -8.267679131520367e-02 1.756263376954952e-02
2.261581939304108e+01 -8.075084302231568e-02 2.462574553828635e-02
2.270701221317431e+01 -7.819543745148816e-02 3.135906768782848e-02
2.279820503330754e+01 -7.504292868418766e-02 3.771323921898304e-02
2.288939785344077e+01 -7.132999351162379e-02 4.364287047844954e-02
2.298059067357400e+01 -6.709725530730527e-02 4.910684341417648e-02
2.307178349370723e+01 -6.238888221817016e-02 5.406857425258779e-02
2.316297631384046e+01 -5.725216318134680e-02 5.849623686342260e-02
2.325416913397369e+01 -5.173706542433077e-02 6.236294524843902e-02
2.334536195410692e+01 -4.589577723929938e-02 6.564689381126490e-02
2.343655477424015e+01 -3.978223993253246e-02 6.833145434279204e-02
2.352774759437338e+01 -3.345167293226949e-02 7.040522899077345e-02
2.361894041450661e+01 -2.696009608772256e-02 7.186205887020172e-02
2.371013323463984e+01 -2.036385320381186e-02 7.270098840485620e-02
2.380132605477307e+01 -1.371914082680846e-02 7.292618595863408e-02
2.389251887490630e+01 -7.081546222954748e-03 7.254682180360597e-02
2.398371169503953e+01 -5.055983741804605e-04 7.157690496399537e-02
2.407490451517276e+01 5.955664347349669e-03 7.003508095460023e-02
2.416609733530600e+01 1.225110636899285e-02 6.794439288211301e-02
2.425729015543923e+01 1.833188375881452e-02 6.533200878340388e-02
2.434848297557246e+01 2.415180678379688e-02 6.222891842357938e-02
2.443967579570569e+01 2.966767355797097e-02 5.866960305910835e-02
2.453086861583892e+01 3.483957248318449e-02 5.469168188168127e-02
2.462206143597215e+01 3.963115153083187e-02 5.033553899465489e-02
2.471325425610538e+01 4.400985276757034e-02 4.564393483749853e-02
2.480444707623861e+01 4.794711088540217e-02 4.066160596947530e-02
2.489563989637184e+01 5.141851485066991e-02 3.543485705948467e-02
2.498683271650507e+01 5.440393213243349e-02 3.001114881422376e-02
2.507802553663830e+01 5.688759530426533e-02 2.443868542249430e-02
2.516921835677153e+01 5.885815113161813e-02 1.876600491090074e-02
2.526041117690476e+01 6.030867255751948e-02 1.304157560627790e-02
2.535160399703799e+01 6.123663428130673e-02 7.313401692795724e-03
2.544279681717122e+01 6.164385288813813e-02 1.628640644999801e-03
2.553398963730445e+01 6.153639273146499e-02 -3.966764881812018e-03
2.562518245743768e+01 6.092443899733864e-02 -9.428438311656738e-03
2.571637527757091e+01 5.982213958941677e-02 -1.471390134312662e-02
2.580756809770414e+01 5.824741766792611e-02 -1.978288502999957e-02
2.589876091783737e+01 5.622175685558400e-02 -2.459761785373536e-02
2.598995373797060e+01 5.376996128923017e-02 -2.912308904575141e-02
2.608114655810383e+01 5.091989284790821e-02 -3.332728556868698e-02
2.617233937823706e+01 4.770218802612231e-02 -3.718140132253869e-02
2.626353219837029e+01 4.414995704424735e-02 -4.066001730885561e-02
2.635472501850352e+01 4.029846789540125e-02 -4.374125166874910e-02
2.644591783863675e+01 3.618481811793549e-02 -4.640687871183504e-02
2.653711065876998e+01 3.184759715324077e-02 -4.864241627548606e-02
2.662830347890321e+01 2.732654219786155e-02 -5.043718099736368e-02
2.671949629903644e+01 2.266219048506670e-02 -5.178431134780778e-02
2.681068911916967e+01 1.789553093233406e-02 -5.268075854925144e-02
2.690188193930290e+01 1.306765806632396e-02 -5.312724580283047e-02
2.699307475943613e+01 8.219431084966235e-03 -5.312819654192957e-02
2.708426757956936e+01 3.391140836969372e-03 -5.269163273181850e-02
2.717546039970259e+01 -1.377812607278378e-03 -5.182904452656738e-02
2.726665321983582e+01 -6.049229251804748e-03 -5.055523287185332e-02
2.735784603996905e+01 -1.058640295326328e-02 -4.888812689823858e-02
2.744903886010228e+01 -1.495439747523418e-02 -4.684857817797809e-02
2.754023168023551e+01 -1.912030281084297e-02 -4.446013411448470e-02
2.763142450036874e+01 -2.305346998043556e-02 -4.174879289368921e-02
2.772261732050197e+01 -2.672572273843727e-02 -3.874274254862254e-02
2.781381014063520e+01 -3.011154486028669e-02 -3.547208677208828e-02
2.790500296076843e+01 -3.318824192298883e-02 -3.196856015821044e-02
2.799619578090166e+01 -3.593607673803788e-02 -2.826523556415007e-02
2.808738860103489e+01 -3.833837784012970e-02 -2.439622626165708e-02
2.817858142116812e+01 -4.038162067646864e-02 -2.039638549840098e-02
2.826977424130135e+01 -4.205548137721109e-02 -1.630100601569246e-02
2.836096706143458e+01 -4.335286321573881e-02 -1.214552197688848e-02
2.845215988156781e+01 -4.426989608649066e-02 -7.965215653909884e-03
2.854335270170104e+01 -4.480590953686368e-02 -3.794931101909855e-03
2.863454552183427e+01 -4.496338008742226e-02 3.312030724138561e-04
2.872573834196750e+01 -4.474785376080070e-02 4.380039872472164e-03
2.881693116210073e+01 -4.416784491391854e-02 8.319667158922048e-03
2.890812398223396e+01 -4.323471263024371e-02 1.211964627161684e-02
2.899931680236719e+01 -4.196251607867214e-02 1.575123445127552e-02
2.909050962250042e+01 -4.036785038296408e-02 1.918758962363518e-02
2.918170244263365e+01 -3.846966467033809e-02 2.240395624998043e-02
2.927289526276688e+01 -3.628906407941614e-02 2.537783109361124e-02
2.936408808290011e+01 -3.384909760576546e-02 2.808910790335275e-02
2.945528090303334e+01 -3.117453374719988e-02 3.052020017381948e-02
2.954647372316657e+01 -2.829162598010095e-02 3.265614130869157e-02
2.963766654329980e+01 -2.522787015154902e-02 3.448466168812730e-02
2.972885936343303e+01 -2.201175590926473e-02 3.599624232442077e-02
2.982005218356626e+01 -1.867251431154384e-02 3.718414498025684e-02
2.991124500369950e+01 -1.523986376192715e-02 3.804441881989908e-02
3.000243782383273e+01 -1.174375639785031e-02 3.857588386323332e-02
3.009363064396596e+01 -8.214127028755994e-03 3.878009171311171e-02
3.018482346409919e+01 -4.680646667175470e-03 3.866126422483804e-02
3.027601628423242e+01 -1.172482626440580e-03 3.822621097959045e-02
3.036720910436565e+01 2.281932928378300e-03 3.748422660771687e-02
3.045840192449888e+01 5.655124193042873e-03 3.644696917988458e-02
3.054959474463211e+01 8.920781035313465e-03 3.512832104101413e-02
3.064078756476534e+01 1.205395487167557e-02 3.354423360119325e-02
3.073198038489857e+01 1.503123972028065e-02 3.171255771729236e-02
3.082317320503180e+01 1.783093719438791e-02 2.965286139734470e-02
3.091436602516503e+01 2.043320436219608e-02 2.738623663611631e-02
3.100555884529826e+01 2.282018356650931e-02 2.493509724452413e-02
3.109675166543149e+01 2.497611346918906e-02 2.232296956812176e-02
3.118794448556472e+01 2.688742075886782e-02 1.957427800174926e-02
3.127913730569795e+01 2.854279213411741e-02 1.671412720005613e-02
3.137033012583118e+01 2.993322634649444e-02 1.376808285868828e-02
3.146152294596441e+01 3.105206625711611e-02 1.076195290040031e-02
3.155271576609764e+01 3.189501102531737e-02 7.721570846199134e-03
3.164390858623087e+01 3.246010870735336e-02 4.672583085775517e-03
3.173510140636410e+01 3.274772969605284e-02 1.640241685718925e-03
3.182629422649733e+01 3.276052157797083e-02 -1.350795710101289e-03
3.191748704663056e+01 3.250334612222906e-02 -4.276657424784318e-03
3.200867986676379e+01 3.198319924427519e-02 -7.114439371323112e-03
3.209987268689702e+01 3.120911490771719e-02 -9.842375490871020e-03
3.219106550703025e+01 3.019205403772851e-02 -1.243999585054692e-02
3.228225832716348e+01 2.894477961984064e-02 -1.488827135717612e-02
3.237345114729671e+01 2.748171924781850e-02 -1.716974416012181e-02
3.246464396742994e+01 2.581881646334118e-02 -1.926864293762916e-02
3.255583678756317e+01 2.397337229797438e-02 -2.117098238681595e-02
3.264702960769640e+01 2.196387848402403e-02 -2.286464636744856e-02
3.273822242782963e+01 1.980984384492293e-02 -2.433945428363190e-02
3.282941524796286e+01 1.753161540748293e-02 -2.558721042501017e-02
3.292060806809609e+01 1.515019579735788e-02 -2.660173612927888e-02
3.301180088822932e+01 1.268705848520181e-02 -2.737888476976294e-02
3.310299370836255e+01 1.016396244416677e-02 -2.791653971429696e-02
3.319418652849578e+01 7.602767759580481e-03 -2.821459554322583e-02
3.328537934862901e+01 5.025253699029900e-03 -2.827492295343235e-02
3.337657216876224e+01 2.452940705956627e-03 -2.810131791020161e-02
3.346776498889547e+01 -9.308227729591174e-05 -2.769943573771478e-02
3.355895780902870e+01 -2.592323819636673e-03 -2.707671096033193e-02
3.365015062916194e+01 -5.025048086488559e-03 -2.624226381897761e-02
3.374134344929517e+01 -7.372423831068589e-03 -2.520679448845952e-02
3.383253626942840e+01 -9.616663220329001e-03 -2.398246611122268e-02
3.392372908956163e+01 -1.174114952953315e-02 -2.258277783992646e-02
3.401492190969486e+01 -1.373055285117404e-02 -2.102242914467595e-02
3.410611472982809e+01 -1.557093308083520e-02 -1.931717669038462e-02
3.419730754996132e+01 -1.724982956338030e-02 -1.748368512552787e-02
3.428850037009455e+01 -1.875633690628238e-02 -1.553937314567326e-02
3.437969319022778e+01 -2.008116659173923e-02 -1.350225620408511e-02
3.447088601036101e+01 -2.121669414429073e-02 -1.139078723804000e-02
3.456207883049424e+01 -2.215699173484599e-02 -9.223696764039909e-03
3.465327165062747e+01 -2.289784622430645e-02 -7.019833668754995e-03
3.474446447076070e+01 -2.343676276938447e-02 -4.798007986199074e-03
3.483565729089393e+01 -2.377295422889824e-02 -2.576836906270712e-03
3.492685011102716e+01 -2.390731671998941e-02 -3.745952062819498e-04
3.501804293116039e+01 -2.384239177965704e-02 1.790928763718058e-03
3.510923575129362e+01 -2.358231568709850e-02 3.902570478377860e-03
3.520042857142685e+01 -2.313275659602957e-02 5.943919027026442e-03
3.529162139156008e+01 -2.250084021291426e-02 7.899438384518030e-03
3.538281421169331e+01 -2.169506483640954e-02 9.754579334551939e-03
3.547400703182654e+01 -2.072520664491052e-02 1.149588130469128e-02
3.556519985195977e+01 -1.960221618249039e-02 1.311106346379474e-02
3.565639267209300e+01 -1.833810704843598e-02 1.458910452751479e-02
3.574758549222623e+01 -1.694583784168724e-02 1.592031081544980e-02
3.583877831235946e+01 -1.543918844854855e-02 1.709637220396485e-02
3.592997113249269e+01 -1.383263178984835e-02 1.811040572104754e-02
3.602116395262592e+01 -1.214120216213511e-02 1.895698663319281e-02
3.611235677275915e+01 -1.038036131642867e-02 1.963216697847954e-02
3.620354959289238e+01 -8.565863417483275e-03 2.013348160389333e-02
3.629474241302561e+01 -6.713620016528509e-03 2.045994186767175e-02
3.638593523315884e+01 -4.839566151185814e-03 2.061201726804947e-02
3.647712805329207e+01 -2.959528657949473e-03 2.059160535727539e-02
3.656832087342530e+01 -1.089097745601403e-03 2.040199039316715e-02
3.665951369355853e+01 7.564971673836467e-04 2.004779126878612e-02
3.675070651369176e+01 2.562506401485364e-03 1.953489934313296e-02
3.684189933382499e+01 4.314772861180784e-03 1.887040687123439e-02
3.693309215395822e+01 5.999837953567642e-03 1.806252679987191e-02
3.702428497409145e+01 7.605039830414731e-03 1.712050475487275e-02
